PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
2479,837669659,0.219491,0.625298,-0.23093,0.712391,-7.121445179,-7.655177116,4.978440762,-29.76303101,-1.163079143,-6.371737003,-0.488037109,-0.401367188,-0.073730469
2480,837677992,0.220752,0.627369,-0.230504,0.710315,-8.6736269,-10.04941368,1.469446421,-6.799784184,-33.46986008,-28.58524132,-0.489013672,-0.403320313,-0.073242188
2481,837686325,0.220851,0.630532,-0.225386,0.709125,-10.70837593,-10.32598019,-4.873804092,55.01174927,-25.82718658,-58.4770813,-0.490478516,-0.411132813,-0.067382813
2482,837694658,0.220973,0.63475,-0.220026,0.707004,-9.403204918,-8.276105881,-1.198297739,57.64553452,-43.48413086,-66.90081787,-0.4921875,-0.422851563,-0.060302734
2483,837702991,0.222055,0.638424,-0.21716,0.704237,-5.656132698,-3.906553268,2.282362461,21.42308807,-48.51277542,-54.78926849,-0.494628906,-0.4375,-0.054931641
2484,837711324,0.222133,0.640703,-0.213337,0.703311,-3.369801044,0.132848129,1.013302922,40.68023682,-18.87505531,-43.68281174,-0.498046875,-0.441894531,-0.050048828
2485,837719657,0.221902,0.642177,-0.210034,0.703034,-2.70487237,-0.516590297,0.026962539,37.87769699,-7.922923088,-31.76867485,-0.498046875,-0.453613281,-0.049072266
2486,837727990,0.221537,0.643999,-0.208718,0.701873,-2.70846653,-0.288293779,-1.160500169,18.28664017,-25.4953537,-16.61872864,-0.49609375,-0.459472656,-0.045410156
2487,837736323,0.220822,0.646155,-0.209373,0.699919,-1.126819253,0.09304744,-1.081252456,1.184762716,-42.76707077,0.831772387,-0.499511719,-0.460449219,-0.041015625
2488,837744656,0.219665,0.648025,-0.211293,0.697975,0.574319482,0.199678436,-0.104825944,-7.920540333,-45.05646515,17.18283081,-0.502685547,-0.459960938,-0.03515625
2489,837752989,0.217985,0.648716,-0.213107,0.697308,2.269610882,-0.023791779,2.565559864,-2.10148406,-23.56029701,28.53019333,-0.506591797,-0.454101563,-0.032226563
2490,837761322,0.215895,0.647549,-0.214159,0.698719,4.135835648,-0.690641999,7.118931293,9.397337914,13.87048721,37.35541916,-0.508544922,-0.453125,-0.029541016
2491,837769655,0.213451,0.644685,-0.214469,0.702016,6.735846043,-0.663192868,12.51155567,20.14145088,48.18259811,44.74538422,-0.506591797,-0.447753906,-0.032226563
2492,837777988,0.210325,0.641639,-0.214883,0.705613,10.80874729,1.635593414,14.58754063,25.58857536,50.23871994,53.65106583,-0.502441406,-0.442871094,-0.041992188
2493,837786321,0.208075,0.636805,-0.218778,0.709452,21.00590897,0.905057788,16.07325172,-20.36826515,62.23307037,81.86921692,-0.501464844,-0.432128906,-0.047119141
2494,837794654,0.209333,0.630859,-0.227572,0.711625,31.02000237,-2.735732079,16.00048256,-107.0897751,55.05146027,89.11013031,-0.497558594,-0.416992188,-0.058349609
2495,837802987,0.208653,0.626962,-0.23566,0.712635,37.31602478,-6.51061964,-3.312673569,-81.09716797,20.86125946,92.20161438,-0.499023438,-0.396484375,-0.064453125
2496,837811320,0.207389,0.622621,-0.23903,0.715681,27.91659927,-7.979383945,-2.933186531,-24.51828003,54.42178345,64.51767731,-0.491455078,-0.382324219,-0.068359375
2497,837819653,0.205154,0.623011,-0.239388,0.715866,16.83862495,-10.66222382,0.377503932,17.52898788,-11.25296974,24.57785416,-0.490478516,-0.375488281,-0.072265625
2498,837827986,0.201714,0.626024,-0.236205,0.715273,17.61295509,-9.100345612,-7.625884533,67.56735992,-37.70149612,-4.72799015,-0.491943359,-0.376953125,-0.067871094
2499,837836319,0.198059,0.628798,-0.230482,0.715728,19.85308456,-5.225447655,-8.316882133,97.11956787,-19.99000359,-20.79642105,-0.495605469,-0.384277344,-0.064453125
2500,837844652,0.194799,0.630466,-0.224555,0.717038,23.77543449,-4.130186081,-6.398174286,95.42482758,0.088190541,-20.61815834,-0.49609375,-0.39453125,-0.062988281
2501,837852985,0.190912,0.629925,-0.217401,0.720754,26.1147747,-4.625455379,-4.522728443,114.4757919,44.09541321,-11.79724216,-0.49609375,-0.40234375,-0.065429688
2502,837861318,0.186051,0.627921,-0.20914,0.726198,24.64631462,-1.652952552,-3.34572053,135.2118378,73.55381012,-2.815537214,-0.491943359,-0.412597656,-0.074707031
2503,837869651,0.180922,0.625892,-0.201078,0.731502,22.84768867,-0.560701668,-1.764381886,135.0683289,71.31259155,1.267059803,-0.487548828,-0.421875,-0.084228516
2504,837877984,0.175884,0.625041,-0.192965,0.735633,21.20455933,0.25327599,-1.983598828,134.4812317,49.74895477,-6.243801117,-0.481445313,-0.43359375,-0.088134766
2505,837886317,0.171711,0.625199,-0.18509,0.738503,20.17609978,1.375527501,-2.761112213,123.7326584,30.41107178,-18.68120575,-0.479492188,-0.443115234,-0.093017578
2506,837894650,0.168038,0.626412,-0.177682,0.740137,21.98543739,5.418346882,-2.984386683,114.0130157,9.250001907,-25.34483528,-0.474609375,-0.457275391,-0.095458984
2507,837902983,0.165358,0.627908,-0.170881,0.741073,23.05080414,8.425870895,-3.502449751,98.29190826,1.390353799,-32.53329468,-0.476074219,-0.466064453,-0.094482422
2508,837911316,0.16421,0.629135,-0.165329,0.741548,21.15656281,9.117361069,-4.769383907,70.60108185,0.899525881,-37.76288223,-0.474609375,-0.479736328,-0.094482422
2509,837919649,0.164198,0.629716,-0.160098,0.742204,19.37575531,8.542773247,-4.773581028,56.45897675,10.91140652,-44.71258163,-0.473144531,-0.488525391,-0.093017578
2510,837927982,0.165229,0.630256,-0.155922,0.742407,17.01696396,7.024595261,-3.406488419,35.56962967,7.323798656,-47.13832092,-0.471191406,-0.500244141,-0.093994141
2511,837936315,0.166654,0.631511,-0.152898,0.74165,14.11473179,4.689995289,-3.420744181,19.95537567,-10.07413769,-44.90227127,-0.470703125,-0.507080078,-0.093505859
2512,837944648,0.167853,0.63337,-0.150222,0.74034,12.57359219,2.473012686,-3.751814127,18.57727814,-22.30878067,-42.10680771,-0.470703125,-0.513916016,-0.088134766
2513,837952981,0.168445,0.635514,-0.1476,0.738895,10.83410549,0.076345347,-4.00544548,23.7192955,-27.76214027,-36.3573494,-0.471191406,-0.523681641,-0.085205078
2514,837961314,0.168471,0.637831,-0.145157,0.737374,8.610449791,-1.917244792,-2.905358553,27.02338409,-31.70594597,-29.57253075,-0.473144531,-0.530029297,-0.079101563
2515,837969647,0.167647,0.640438,-0.142717,0.735777,5.606436729,-2.99079442,-1.328599215,35.02660751,-37.06098175,-21.67780495,-0.474609375,-0.533447266,-0.07421875
2516,837977980,0.16509,0.643737,-0.139413,0.734108,2.722062111,-3.104152441,0.138743728,57.53284073,-43.93568039,-13.48973656,-0.4765625,-0.539306641,-0.068115234
2517,837986313,0.161884,0.647666,-0.136001,0.732003,0.255160272,-1.634821296,3.107588291,67.86599731,-57.29382324,-9.877289772,-0.481201172,-0.547119141,-0.057861328
2518,837994646,0.158718,0.651906,-0.133338,0.729418,-1.453052998,0.757436574,5.101593494,59.7991333,-66.33312225,-5.260215282,-0.482177734,-0.551513672,-0.048339844
2519,838002979,0.155813,0.655555,-0.131296,0.727141,-2.634883165,3.401316643,5.05875206,50.48287201,-58.47451401,-0.568421185,-0.48828125,-0.555419922,-0.038085938
2520,838011312,0.153286,0.658049,-0.129679,0.725714,-4.477087975,3.929923296,5.917059422,41.91833496,-39.53076172,3.402374744,-0.490722656,-0.557861328,-0.031494141
2521,838019645,0.151275,0.659754,-0.129762,0.724573,-6.025929451,2.441857576,6.064147472,18.93424988,-31.58161736,15.63154507,-0.494140625,-0.558837891,-0.024658203
2522,838027978,0.149553,0.66098,-0.131636,0.723473,-8.657284737,1.801074505,4.369292259,-2.263059855,-29.79999352,29.95822716,-0.495605469,-0.556884766,-0.020507813
2523,838036311,0.147403,0.662628,-0.134289,0.721918,-10.50130749,0.29069072,3.796108007,-6.070169449,-40.50194931,39.59076309,-0.500244141,-0.553955078,-0.014648438
2524,838044644,0.144987,0.665139,-0.137161,0.719554,-9.113423347,-1.538311839,3.009892941,-7.920659065,-55.54110336,40.93394852,-0.501708984,-0.547119141,-0.008789063
2525,838052977,0.142864,0.667829,-0.140088,0.716918,-6.28211832,-2.597607136,0.793605387,-8.951231003,-61.1883812,37.72592545,-0.507080078,-0.540771484,-0.000244141
2526,838061310,0.140461,0.67023,-0.142149,0.714744,-3.982784986,-2.584641457,-0.440808415,0.406806618,-51.29619598,33.96915054,-0.511230469,-0.532714844,0.009521484
2527,838069643,0.138109,0.671928,-0.143522,0.713332,-2.977374554,-2.176719427,0.514738977,8.868510246,-37.54794312,30.00298691,-0.515625,-0.530761719,0.013671875
2528,838077976,0.135985,0.673232,-0.144481,0.712316,-1.887991905,-1.698074937,1.220068812,10.89149475,-28.81560516,25.46506882,-0.519775391,-0.526367188,0.020019531
2529,838086309,0.134393,0.674275,-0.145174,0.71149,0.464151561,-1.509845853,1.128084302,8.435851097,-22.92720413,18.6558876,-0.519287109,-0.523925781,0.023925781
2530,838094642,0.133428,0.674823,-0.145276,0.711131,2.103184938,-0.826126277,1.026805282,8.444578171,-11.43300438,8.896824837,-0.520751953,-0.521484375,0.028320313
2531,838102975,0.132563,0.674983,-0.144111,0.711378,2.577740669,0.069566779,1.839393854,20.40648651,0.519533753,-1.940778375,-0.520751953,-0.520996094,0.028320313
2532,838111308,0.131746,0.675133,-0.142054,0.711801,2.752644777,0.996557176,1.997749448,29.02284622,3.96367836,-10.35918713,-0.519287109,-0.524414063,0.026367188
2533,838119641,0.131157,0.67537,-0.139659,0.712159,2.941825867,1.979322791,1.43385005,30.25123596,3.569347143,-16.01409912,-0.519775391,-0.526367188,0.026855469
2534,838127974,0.130691,0.675116,-0.136835,0.713033,3.52809763,1.506708384,1.682383299,33.38825607,14.18564606,-19.32467461,-0.518310547,-0.534179688,0.029052734
2535,838136307,0.130817,0.672989,-0.133862,0.715581,6.120156765,-0.415102482,5.196701527,29.15478325,49.46073914,-19.98845673,-0.518310547,-0.536132813,0.024902344
2536,838144640,0.132353,0.666641,-0.130807,0.721779,12.06320286,-4.144924164,12.7988863,16.00595856,127.5553665,-20.28656197,-0.513183594,-0.541015625,0.014648438
2537,838152973,0.13928,0.656086,-0.130053,0.730234,21.19024658,-6.935711384,21.44306755,-59.89972687,195.5457764,-41.01724625,-0.502197266,-0.543212891,-0.011230469
2538,838161306,0.149842,0.647975,-0.129973,0.735381,24.11547852,-5.886332512,14.98997116,-100.6184998,146.3151398,-82.16648102,-0.4921875,-0.546630859,-0.0390625
2539,838169639,0.155947,0.646161,-0.127862,0.736077,18.10897064,-0.662945151,-0.281586707,-35.35560608,39.16914368,-75.59231567,-0.479248047,-0.552978516,-0.054443359
2540,838177972,0.156596,0.646604,-0.123981,0.736215,17.19129753,3.568832636,-8.588859558,34.91114044,5.587324619,-41.2712059,-0.478271484,-0.559814453,-0.053710938
2541,838186305,0.155481,0.644892,-0.120274,0.738564,22.86865997,4.027369976,-2.75974822,47.97175598,43.67054749,-13.42571545,-0.474365234,-0.572021484,-0.055175781
2542,838194638,0.155244,0.641798,-0.121331,0.741132,24.07771301,8.639984131,-1.316915751,-10.79851913,50.93074799,22.65531731,-0.472167969,-0.569580078,-0.062255859
2543,838202971,0.154943,0.637586,-0.124399,0.744314,24.51158905,11.10351944,-2.321783066,-32.09410095,63.32492447,44.24266434,-0.468261719,-0.566650391,-0.070556641
2544,838211304,0.154987,0.633173,-0.128203,0.747421,27.17161179,11.16161156,1.533592939,-43.2155304,63.7605629,47.33969498,-0.465332031,-0.554931641,-0.08203125
2545,838219637,0.156533,0.629788,-0.133252,0.749073,26.12499046,8.17397213,2.61459136,-69.47680664,40.51419067,37.82355118,-0.460693359,-0.545166016,-0.090087891
2546,838227970,0.158506,0.627963,-0.138458,0.749246,23.9497757,3.433111429,-0.058965258,-74.12624359,12.0823288,28.75606346,-0.460205078,-0.534423828,-0.094482422
2547,838236303,0.160244,0.627053,-0.14344,0.748702,22.55251122,0.615005255,-1.537550092,-69.15799713,-3.503493309,25.92388153,-0.460693359,-0.526611328,-0.098388672
2548,838244636,0.162437,0.62675,-0.148588,0.747478,22.21914864,0.609322131,-2.940115452,-74.7930069,-15.07945061,19.98912621,-0.460693359,-0.517822266,-0.099365234
2549,838252969,0.164957,0.626373,-0.153864,0.746173,21.59890175,-0.291835457,-4.761437416,-79.25427246,-14.63338661,17.69019508,-0.463134766,-0.508056641,-0.099365234
2550,838261302,0.166948,0.625747,-0.158442,0.745297,21.27192116,-2.305673599,-5.832235336,-67.19748688,-7.921146393,18.61384392,-0.464599609,-0.502197266,-0.097412109
2551,838269635,0.168601,0.625168,-0.162527,0.744532,20.82042122,-3.704494238,-5.799077511,-58.87244034,-7.049561501,17.9887352,-0.466064453,-0.495849609,-0.097900391
2552,838277968,0.169806,0.624903,-0.166009,0.743711,19.7544384,-4.204804897,-5.631623268,-48.25426865,-10.34631729,16.55961227,-0.466064453,-0.485107422,-0.095947266
2553,838286301,0.170722,0.624898,-0.169015,0.742827,18.13900566,-3.331115723,-5.693041801,-40.4377861,-13.10663414,14.67480469,-0.466796875,-0.480712891,-0.093505859
2554,838294634,0.171734,0.625061,-0.172013,0.741769,16.24209404,-1.745637417,-4.958920479,-41.21923447,-16.06016731,12.84248924,-0.467285156,-0.478271484,-0.094482422
2555,838302967,0.173213,0.625352,-0.175536,0.740352,14.54155159,-0.453098267,-4.373245239,-51.10760117,-20.57993126,11.42485237,-0.468261719,-0.472900391,-0.093017578
2556,838311300,0.175328,0.625662,-0.180034,0.73851,12.61344719,0.714408457,-3.865831137,-67.49992371,-25.23432922,12.27888203,-0.470214844,-0.466064453,-0.091552734
2557,838319633,0.178028,0.626188,-0.185602,0.736036,10.47194099,2.039353848,-2.535461426,-84.46743774,-33.95690155,13.49226856,-0.474121094,-0.458740234,-0.086669922
2558,838327966,0.180797,0.627424,-0.191905,0.732684,7.810776234,2.249040842,-0.431472987,-92.97615051,-50.36614609,15.16631413,-0.478515625,-0.451416016,-0.085693359
2559,838336299,0.183764,0.629403,-0.198779,0.728404,5.769118786,3.136228085,1.465186715,-105.7371521,-62.57520294,14.08968449,-0.480712891,-0.443847656,-0.07421875
2560,838344632,0.18765,0.630927,-0.206503,0.723932,4.36574173,3.428837776,0.087342963,-119.1856537,-63.4977684,12.73286247,-0.486083984,-0.432617188,-0.067871094
2561,838352965,0.190862,0.632145,-0.213389,0.720022,2.86224556,3.427726269,-0.088651374,-104.171051,-55.32707214,14.49176788,-0.489501953,-0.422851563,-0.059326172
2562,838361298,0.193262,0.633042,-0.219208,0.716839,0.496464729,2.031629086,2.750629663,-85.28951263,-45.35401154,16.12455177,-0.491210938,-0.413574219,-0.052978516
2563,838369631,0.195856,0.63407,-0.224339,0.713632,-1.000536442,0.031946264,5.166880131,-79.89369965,-44.49403,7.747004509,-0.494628906,-0.408203125,-0.046386719
2564,838377964,0.199294,0.634707,-0.229433,0.710487,-1.336723804,-2.090859175,4.344608784,-87.75457764,-37.40027237,0.513287783,-0.495605469,-0.399902344,-0.041503906
2565,838386297,0.202891,0.634133,-0.233874,0.708531,-0.586301446,-3.073716164,3.507816076,-82.37358093,-12.882514,0.334908128,-0.5,-0.392089844,-0.040527344
2566,838394630,0.205675,0.63289,-0.237224,0.707725,-0.524733007,-3.996863604,5.261084557,-62.77882385,4.062559128,4.111252785,-0.499267578,-0.388671875,-0.037597656
2567,838402963,0.207616,0.63152,-0.239219,0.707711,-1.968144298,-5.140443325,5.930402279,-40.07836151,13.31606865,3.18359828,-0.501220703,-0.385742188,-0.041015625
2568,838411296,0.209167,0.630552,-0.239554,0.708004,-4.27816534,-6.862549782,3.864341497,-18.32600975,15.47228813,-7.89125061,-0.498535156,-0.381347656,-0.043457031
2569,838419629,0.210528,0.630362,-0.237731,0.708384,-7.380580902,-8.556279182,1.796247005,6.501819611,14.55904007,-27.00110054,-0.497558594,-0.384765625,-0.047119141
2570,838427962,0.212257,0.631193,-0.235307,0.707938,-8.978869438,-7.908231258,2.604870319,9.772255898,0.081043564,-41.59741211,-0.494140625,-0.389160156,-0.046386719
2571,838436295,0.214577,0.632969,-0.233969,0.706093,-7.459682465,-5.111708164,3.209066391,-7.697798252,-22.514925,-45.05903625,-0.495605469,-0.396972656,-0.043945313
2572,838444628,0.217183,0.635007,-0.232992,0.703786,-4.840810776,-1.720260262,2.124205351,-14.61707306,-29.07063484,-46.87357712,-0.49609375,-0.401855469,-0.040527344
2573,838452961,0.219528,0.636764,-0.231672,0.701905,-2.268490791,0.172067434,2.090663195,-8.274197578,-22.5970211,-45.20335007,-0.497070313,-0.409179688,-0.034667969
2574,838461294,0.221684,0.637683,-0.230835,0.700667,-0.732640266,-0.212094471,2.622027636,-11.91932869,-10.82227039,-34.50442505,-0.499267578,-0.412109375,-0.033691406
2575,838469627,0.223829,0.637887,-0.231181,0.699685,-0.463901848,-0.714332402,1.2302773,-24.47420692,-5.440762997,-21.01028633,-0.497802734,-0.416015625,-0.032714844
2576,838477960,0.225274,0.638046,-0.232096,0.698772,-0.315344214,-0.984674275,-0.161782131,-23.69350052,-8.393008232,-8.921326637,-0.499755859,-0.417480469,-0.032226563
2577,838486293,0.22529,0.638251,-0.232462,0.698459,0.021448024,-1.333429217,-0.721958458,-3.817277193,-6.41694355,1.707240224,-0.500244141,-0.415039063,-0.031005859
2578,838494626,0.224371,0.638642,-0.232403,0.698417,0.611333132,-1.683099151,-0.457389116,9.904384613,-7.510261059,7.205899239,-0.497802734,-0.416015625,-0.030517578
2579,838502959,0.22247,0.639473,-0.231717,0.698492,1.825199842,-1.444557309,2.042821646,26.27812767,-11.90695381,10.07480431,-0.499267578,-0.414550781,-0.029052734
2580,838511292,0.218416,0.6384,-0.227921,0.701993,8.651575089,0.091257051,18.46038055,80.18512726,39.17216492,19.9627552,-0.501708984,-0.416992188,-0.030517578
2581,838519625,0.21602,0.632614,-0.227655,0.708033,24.63952637,-1.756378651,27.28604507,25.35561752,101.5459061,57.33728027,-0.49609375,-0.418457031,-0.039550781
2582,838527958,0.219916,0.625132,-0.234959,0.711086,32.1787262,-2.903565407,15.05097198,-117.7314377,89.47259521,58.40444946,-0.489257813,-0.40234375,-0.054443359
2583,838536291,0.219971,0.620912,-0.237985,0.713755,33.24263,-4.438545704,-8.792574883,-33.99572372,54.61210632,47.44943237,-0.484130859,-0.390625,-0.063232422
2584,838544624,0.216353,0.61677,-0.23681,0.718825,35.69311142,-4.418970108,-3.61974597,46.67482758,75.02651215,54.64534378,-0.480224609,-0.385253906,-0.070800781
2585,838552957,0.212288,0.61288,-0.234832,0.723994,24.38892937,-10.85080624,0.084472425,59.48788071,74.31529236,51.72450638,-0.47265625,-0.379882813,-0.084716797
2586,838561290,0.206559,0.614328,-0.231637,0.725452,19.97151566,-12.20033646,-1.281141281,89.22914124,-11.9222002,29.94965553,-0.471191406,-0.380859375,-0.088623047
2587,838569623,0.199705,0.617006,-0.226622,0.726682,22.50810051,-9.23618412,-5.985586643,119.6207657,-24.5469265,21.24906158,-0.470703125,-0.384277344,-0.083740234
2588,838577956,0.193072,0.61869,-0.220407,0.728951,24.70403671,-7.297730923,-1.767695665,130.2809296,-1.796135664,14.79526234,-0.474609375,-0.392578125,-0.081787109
2589,838586289,0.187333,0.619504,-0.213528,0.731798,22.5821743,-4.630886078,-0.036691874,128.7768402,16.30470085,4.367778301,-0.473144531,-0.399414063,-0.082275391
2590,838594622,0.181955,0.620048,-0.206275,0.734769,20.78208542,-2.514847755,0.252996355,129.1442871,22.09432793,-1.342039704,-0.471679688,-0.40625,-0.084716797
2591,838602955,0.176026,0.621034,-0.19832,0.737566,20.74679375,0.253332555,-0.453745812,141.5336609,16.34381485,-3.452181816,-0.469238281,-0.41796875,-0.089111328
2592,838611288,0.169753,0.622345,-0.189323,0.74029,19.95485306,2.469480753,-2.604963779,155.6208496,14.01433468,-9.921541214,-0.468261719,-0.428222656,-0.087646484
2593,838619621,0.163844,0.622887,-0.180196,0.743437,19.20385551,3.936641216,-3.249367714,153.1536407,26.71196556,-11.75079536,-0.467773438,-0.441894531,-0.089599609
2594,838627954,0.15875,0.623555,-0.171695,0.74599,20.35039711,5.518452168,-2.894403696,138.6193237,20.94643593,-16.36305618,-0.465332031,-0.453857422,-0.091064453
2595,838636287,0.155088,0.624534,-0.163941,0.747684,22.40179062,7.147777081,-3.372411728,117.2285614,12.13922787,-27.27988434,-0.462158203,-0.466064453,-0.093017578
2596,838644620,0.153666,0.624685,-0.157428,0.74925,23.95841789,8.033766747,-4.148612976,83.22776031,21.95928192,-38.04359436,-0.460205078,-0.476806641,-0.093505859
2597,838652953,0.154406,0.62353,-0.152365,0.751103,22.30029488,7.106562138,-4.19455719,47.59469604,39.48806,-44.41937256,-0.456298828,-0.489013672,-0.093994141
2598,838661286,0.156062,0.622344,-0.148209,0.752575,17.58365631,5.10204649,-2.757229805,29.49582481,36.53653717,-46.85879517,-0.453857422,-0.498291016,-0.100830078
2599,838669619,0.157376,0.622747,-0.144112,0.752764,14.16157818,3.501823664,-2.333712339,32.61068726,8.291969299,-48.81045151,-0.451904297,-0.505126953,-0.106445313
2600,838677952,0.158452,0.624807,-0.140159,0.751577,12.0381031,2.417002678,-2.622660637,34.01734543,-21.42688942,-51.37237167,-0.449462891,-0.514404297,-0.101318359
2601,838686285,0.159719,0.628055,-0.136307,0.749306,10.03008747,1.883963466,-2.693043232,31.82580376,-42.86463928,-57.12469864,-0.449951172,-0.524169922,-0.099365234
2602,838694618,0.161632,0.632241,-0.132852,0.745989,8.298440933,1.081628561,-2.907524347,22.19625473,-61.20001984,-64.43050385,-0.451904297,-0.534912109,-0.089599609
2603,838702951,0.163809,0.63694,-0.129927,0.742022,7.09468174,-0.33619085,-2.954036474,14.47979927,-72.83957672,-64.89308167,-0.453857422,-0.547119141,-0.080566406
2604,838711284,0.164794,0.64174,-0.12664,0.738226,5.833254337,-1.559401393,-1.87132287,21.25781631,-67.80583954,-56.35811615,-0.459472656,-0.555908203,-0.070556641
2605,838719617,0.165057,0.645387,-0.12345,0.735523,3.855890036,-2.045131922,-0.080903575,33.7013855,-53.74261856,-43.03104782,-0.461914063,-0.561767578,-0.060791016
2606,838727950,0.1637,0.648603,-0.119832,0.733593,1.164345264,-1.833322883,0.65787077,52.86355591,-44.38726044,-27.9544754,-0.462890625,-0.570556641,-0.055175781
2607,838736283,0.16075,0.652066,-0.115926,0.731802,-1.145028472,-0.78934139,1.083791018,70.74172974,-47.58670044,-14.55895615,-0.466064453,-0.576416016,-0.043457031
2608,838744616,0.15704,0.655651,-0.112093,0.729999,-2.555221558,0.504223943,2.455625772,77.08274078,-50.31991196,-6.459228516,-0.466064453,-0.585205078,-0.037841797
2609,838752949,0.15287,0.659234,-0.108416,0.72821,-3.318312168,1.227469087,4.071000099,79.67242432,-51.20388412,-0.406437039,-0.469970703,-0.590087891,-0.027587891
2610,838761282,0.148463,0.662929,-0.105024,0.726262,-3.36393261,0.885727584,5.74633646,78.98390961,-54.72603607,4.036861897,-0.473144531,-0.594482422,-0.018066406
2611,838769615,0.1452,0.666646,-0.103022,0.723801,-3.550091505,0.230197102,5.727687836,53.98006439,-60.81531525,4.218381882,-0.477539063,-0.596923828,-0.007080078
2612,838777948,0.143906,0.670023,-0.102849,0.720961,-3.64771986,0.19360055,4.305949688,16.44818878,-61.73204803,1.11350596,-0.481445313,-0.598388672,0.002197266
2613,838786281,0.143461,0.672696,-0.103351,0.718484,-3.950333595,0.378679454,2.969449043,1.041477203,-51.5316925,0.616971493,-0.484619141,-0.601318359,0.009277344
2614,838794614,0.14295,0.674976,-0.10401,0.716349,-4.275904655,0.314559013,2.076732635,-0.125983834,-44.93091583,3.962452412,-0.485595703,-0.599853516,0.017089844
2615,838802947,0.141777,0.677054,-0.104829,0.7145,-4.879124641,0.577321827,1.963009953,4.435317039,-41.53261566,12.82196903,-0.489990234,-0.599365234,0.023193359
2616,838811280,0.139598,0.678888,-0.105788,0.713046,-5.878582478,0.504437566,1.870952606,12.53852463,-37.1875,25.13386154,-0.493652344,-0.595947266,0.027587891
2617,838819613,0.136519,0.680614,-0.106582,0.711878,-7.320756912,0.00275732,2.541087866,22.73603249,-34.43396378,33.11461258,-0.494140625,-0.593017578,0.035888672
2618,838827946,0.133041,0.682582,-0.106806,0.710617,-7.969777584,-0.91978544,3.374293327,32.41551971,-37.20579147,31.15631866,-0.499023438,-0.589599609,0.039550781
2619,838836279,0.129833,0.685337,-0.106433,0.708612,-3.625263929,-2.359590769,3.562038898,36.04990768,-50.4033432,20.40746307,-0.500976563,-0.588867188,0.045898438
2620,838844612,0.126991,0.688061,-0.105643,0.706602,0.751015782,-2.131409645,3.698094845,36.32806015,-48.66429138,12.93342495,-0.506103516,-0.587402344,0.055908203
2621,838852945,0.125178,0.689466,-0.104515,0.705723,3.626205921,-1.048334002,4.199682713,29.49289131,-23.26945877,3.636930943,-0.506103516,-0.586914063,0.061279297
2622,838861278,0.124401,0.689407,-0.103122,0.706124,3.914920092,0.391321242,3.554760695,21.53083611,5.043560505,-4.614202023,-0.505615234,-0.587890625,0.061767578
2623,838869611,0.124615,0.688464,-0.102138,0.707148,2.762200832,1.581569076,2.033738375,7.52780962,20.24717712,-8.048534393,-0.505615234,-0.590820313,0.062255859
2624,838877944,0.125954,0.687073,-0.101974,0.708287,2.413293362,1.885563254,1.32095623,-11.67272377,25.85366058,-10.40702152,-0.502685547,-0.591308594,0.058837891
2625,838886277,0.128155,0.685182,-0.102545,0.70964,4.174486637,0.995209098,2.734730959,-27.54974365,32.68360138,-10.77157211,-0.504638672,-0.590332031,0.052734375
2626,838894610,0.130128,0.680229,-0.102497,0.71404,10.52172661,-2.668032408,8.475262642,-20.435709,92.02816772,-4.703015804,-0.499511719,-0.591064453,0.04296875
2627,838902943,0.13276,0.667426,-0.101532,0.72568,21.24470139,-8.018645287,22.62910271,-23.20426178,240.6741486,4.133364677,-0.493408203,-0.590087891,0.01953125
2628,838911276,0.142344,0.654715,-0.103157,0.735152,29.49992371,-6.257068634,20.72105408,-113.9640198,223.5751648,-45.41241074,-0.475097656,-0.587158203,-0.017578125
2629,838919609,0.151873,0.649804,-0.103139,0.7376,20.01525307,0.810657442,3.766568661,-91.55489349,84.61808014,-84.46248627,-0.463378906,-0.589111328,-0.043945313
2630,838927942,0.155749,0.65179,-0.10065,0.735381,17.66388702,3.425250769,-7.352836609,-8.196251869,-29.90803528,-68.7397995,-0.456054688,-0.595458984,-0.048339844
2631,838936275,0.157599,0.652584,-0.098717,0.734543,27.14214325,6.308279514,-0.467177212,3.694499731,-9.472734451,-38.66144943,-0.456054688,-0.605224609,-0.041748047
2632,838944608,0.160739,0.650654,-0.102213,0.735097,25.89941406,10.80005741,-2.234143019,-66.72071838,20.5317421,3.746584177,-0.454101563,-0.604736328,-0.045410156
2633,838952941,0.161474,0.648279,-0.105727,0.736535,26.67914581,13.24609089,-2.856939316,-45.12596893,29.51550865,30.80521965,-0.453125,-0.599853516,-0.051269531
2634,838961274,0.161002,0.645909,-0.109393,0.738184,30.78556824,11.09897804,0.47802937,-35.57701111,29.24155045,44.83998871,-0.451660156,-0.592529297,-0.057617188
2635,838969607,0.160574,0.644143,-0.113579,0.739188,28.82769012,5.288760185,0.484180272,-40.90222168,16.31578636,46.67009735,-0.453613281,-0.583740234,-0.060302734
2636,838977940,0.161122,0.64297,-0.118016,0.739394,24.67181396,0.111122988,-0.158736125,-52.02780914,4.165529728,36.29777908,-0.454589844,-0.572998047,-0.064208984
