timestamp,x,y,z
,-16.534994,42.78998,32.490906
,24.16598,30.342075,78.40124
,78.32227,7.1476164,-28.973331
,44.761738,26.68332,-58.38935
3003558,-16.515852,7.860703,-46.321915
,-7.815238,-8.391929,-6.7480006
,-21.737177,8.662328,21.428492
,-55.07996,64.871735,-7.8319883
,-78.40124,78.348595,-36.396133
,-71.48813,38.511463,-55.694935
,-40.504757,-10.066964,-6.2239537
,-27.563908,-13.376356,-2.4048727
3003597,-10.65562,3.776009,-24.022404
,-6.1306305,12.950418,-21.864
,-6.1737027,17.580696,-21.505066
,-4.8217096,21.227488,-25.936731
,0.8877689,30.8733,-15.745336
,4.898283,27.262402,2.392908
,0.9954498,20.430649,26.417706
,-0.9499845,13.098779,40.99291
3003635,8.509181,11.895146,35.38154
,68.319916,7.185903,36.08027
,78.32227,-12.239725,33.962543
,64.73295,-4.50106,24.771385
,24.11812,3.9195836,21.227488
,10.753729,8.166995,27.595016
,-2.4862316,32.524406,-0.3230426
,-10.18661,-7.255297,18.992512
3003673,-11.34717,-26.604353,29.818027
,-14.910211,-0.5168682,0.11485959
,-20.1435,14.797744,-11.000198
,-18.413427,1.8162172,5.8482676
,-17.903738,-18.076027,2.163189
,-14.359841,-15.149501,-12.206224
,-9.344306,-11.268204,-12.775736
,-5.049036,-6.274205,-13.1011715
3003711,-0.27279153,0.42354473,-12.311512
,3.5726118,5.283541,-9.014085
,5.963127,7.496981,-5.778873
,6.767144,8.59054,-4.7499228
,7.757808,10.150716,-1.9980782
,7.5687685,11.299312,-0.63172776
,7.4084435,11.61039,0.60540575
,5.498903,8.918368,1.3256711
3003750,2.9193478,5.4749737,0.15793194
,0.3565433,4.455595,-0.8877689
,-2.079437,3.4481807,-2.603484
,-1.4931747,3.6132913,-4.613527
,-2.6896286,3.2471762,3.5989337
,1.3998512,6.3603497,9.746315
,1.3113136,11.954968,36.60671
,-2.342657,29.217407,51.878246
3003789,-8.509181,63.28524,66.5372
,-69.00908,35.793118,-5.3696856
,-68.877464,20.677118,-50.0716
,-9.363449,-4.76428,-44.070187
,19.49263,-2.5915194,-13.070064
,14.211481,6.5206747,-6.164131
,27.47537,22.072184,-8.427822
,46.362595,30.497614,-12.055471
3003827,57.109146,21.100664,-20.930767
,56.07062,15.37922,-21.40217
,37.11161,4.50106,-21.44285
,23.239923,3.5869691,-18.265068
,15.364862,6.84611,-14.579989
,11.323241,8.808294,-10.1435375
,7.865489,11.110272,-17.236116
,2.6202343,16.025305,-27.070969
3003866,-4.2569833,20.77762,-22.182259
,-7.0279713,23.857294,-9.17441
,-7.518517,32.392796,13.208853
,-11.859253,31.296844,28.530643
,-17.57591,25.336111,26.398561
,-25.82905,17.240902,30.042961
,-25.436613,16.86043,28.403818
,-36.030018,9.925783,28.70054
3003904,-51.80646,-4.663778,45.951015
,-28.02574,0.16989647,17.587875
,-18.229174,1.277813,10.263183
,-13.0102415,1.8305746,-0.22254045
,-4.692493,0.64369226,8.0617075
,-0.5551547,0.3804724,8.461323
,3.3500714,-6.558961,9.772636
,8.267497,-14.33352,9.4137
